,Users,Game_name,user_rating
1619,/user/GamergodsFail,The Witcher 3: Wild Hunt - Blood and Wine,9
1620,/user/Stafmeister,The Witcher 3: Wild Hunt - Blood and Wine,10
1621,/user/GamerJosh0137,The Witcher 3: Wild Hunt - Blood and Wine,10
1622,/user/CalRochey,The Witcher 3: Wild Hunt - Blood and Wine,9
1623,/user/The_BlueRose,The Witcher 3: Wild Hunt - Blood and Wine,9
1624,/user/WhitelightHBK,The Witcher 3: Wild Hunt - Blood and Wine,9
1625,/user/Hectik,The Witcher 3: Wild Hunt - Blood and Wine,8
1628,/user/WrenOz,The Witcher 3: Wild Hunt - Blood and Wine,9
1629,/user/mikepatyaev,The Witcher 3: Wild Hunt - Blood and Wine,9
1631,/user/silverXXwolf,The Witcher 3: Wild Hunt - Blood and Wine,10
1632,/user/ojciecmatki,The Witcher 3: Wild Hunt - Blood and Wine,10
1633,/user/eMeS345,The Witcher 3: Wild Hunt - Blood and Wine,10
1634,/user/Saffren,The Witcher 3: Wild Hunt - Blood and Wine,10
1635,/user/Mondyjoy,The Witcher 3: Wild Hunt - Blood and Wine,10
1636,/user/DonMega,The Witcher 3: Wild Hunt - Blood and Wine,10
1637,/user/JackKasket,The Witcher 3: Wild Hunt - Blood and Wine,10
1639,/user/tbouniverse,The Witcher 3: Wild Hunt - Blood and Wine,10
1641,/user/Turbodowg,The Witcher 3: Wild Hunt - Blood and Wine,10
1643,/user/Kaioh,The Witcher 3: Wild Hunt - Blood and Wine,10
1645,/user/Gamecriticpro,The Witcher 3: Wild Hunt - Blood and Wine,9
1648,/user/Sceptic,The Witcher 3: Wild Hunt - Blood and Wine,10
1649,/user/ascedentevil,The Witcher 3: Wild Hunt - Blood and Wine,9
1651,/user/PeterAlexander,The Witcher 3: Wild Hunt - Blood and Wine,10
1652,/user/MiguelNeto,The Witcher 3: Wild Hunt - Blood and Wine,10
1653,/user/tsakiym,The Witcher 3: Wild Hunt - Blood and Wine,7
1655,/user/ghostliving,The Witcher 3: Wild Hunt - Blood and Wine,0
1656,/user/HenriqueV,The Witcher 3: Wild Hunt - Blood and Wine,5
1657,/user/t0mmyg,The Witcher 3: Wild Hunt - Blood and Wine,6
1659,/user/Cryppy,The Witcher 3: Wild Hunt - Blood and Wine,10
1660,/user/Differento4x,The Witcher 3: Wild Hunt - Blood and Wine,10
1661,/user/Nathaniel_Cage,The Witcher 3: Wild Hunt - Blood and Wine,10
1662,/user/thj1188,The Witcher 3: Wild Hunt - Blood and Wine,9
1663,/user/pongkrit03,The Witcher 3: Wild Hunt - Blood and Wine,10
1664,/user/ctn1187,The Witcher 3: Wild Hunt - Blood and Wine,10
1666,/user/guilhermefdias,The Witcher 3: Wild Hunt - Blood and Wine,10
1667,/user/kwstas,The Witcher 3: Wild Hunt - Blood and Wine,10
1668,/user/chillaxer,The Witcher 3: Wild Hunt - Blood and Wine,8
1670,/user/DrDjango,The Witcher 3: Wild Hunt - Blood and Wine,9
1671,/user/Radoslavus,The Witcher 3: Wild Hunt - Blood and Wine,10
1672,/user/NZAnimeManga,The Witcher 3: Wild Hunt - Blood and Wine,9
1673,/user/Berik,The Witcher 3: Wild Hunt - Blood and Wine,7
1674,/user/Irisen,The Witcher 3: Wild Hunt - Blood and Wine,10
1675,/user/AMasterpieceFan,The Witcher 3: Wild Hunt - Blood and Wine,10
1676,/user/Comradely,The Witcher 3: Wild Hunt - Blood and Wine,10
1677,/user/shaggx83,The Witcher 3: Wild Hunt - Blood and Wine,9
1678,/user/sanyos,The Witcher 3: Wild Hunt - Blood and Wine,10
1680,/user/Kevin1234,The Witcher 3: Wild Hunt - Blood and Wine,10
1682,/user/Dwideshrude1,The Witcher 3: Wild Hunt - Blood and Wine,1
1684,/user/SuperkenGaming,Celeste,8
1687,/user/Twistedretro,Celeste,7
1694,/user/curzon_dax,Celeste,7
1695,/user/Steyraus,Celeste,4
1696,/user/RandomLetters27,Celeste,2
1699,/user/Daikenkini,Celeste,10
1700,/user/uVimOvil,Celeste,9
1701,/user/MarsCorialanus,Celeste,10
1707,/user/Snyx,Celeste,9
1708,/user/Alsethe2nd,Celeste,9
1711,/user/Kryss_Everson,Celeste,3
1714,/user/OldSilentHill,Celeste,8
1715,/user/Wander22,Celeste,9
1718,/user/Ryanm42,Celeste,6
1721,/user/luanvianalv,Celeste,10
1724,/user/ricjen27,Celeste,10
1725,/user/painava,Celeste,9
1726,/user/MisterGodfather,Celeste,10
1727,/user/Dr_Unk,Celeste,8
1733,/user/Ridleymain,Celeste,8
1734,/user/miguevindiano,Celeste,9
1735,/user/Omareltayar,Celeste,10
1739,/user/agapokolo,Celeste,7
1740,/user/Xmadcatx33,Celeste,10
1746,/user/GotoKelevra,Celeste,9
1747,/user/S1NGLEVB,Celeste,8
1748,/user/TheVitruvianMan,Celeste,7
1751,/user/SketchesofPlain,INSIDE,9
1752,/user/fercaveri,INSIDE,9
1754,/user/kraster,INSIDE,10
1755,/user/glypheye,INSIDE,9
1758,/user/timmytime,INSIDE,10
1759,/user/Bastrix,INSIDE,9
1762,/user/mosannam9696,INSIDE,7
1763,/user/SileSixEcho,INSIDE,10
1764,/user/ourtimehascome,INSIDE,7
1765,/user/ragethorn,INSIDE,10
1767,/user/SuperDuck23,INSIDE,10
1768,/user/Dominix99,INSIDE,9
1769,/user/stamito,INSIDE,10
1770,/user/MasterRiley,INSIDE,10
1773,/user/TheCatalyst,INSIDE,7
1775,/user/underecho,INSIDE,10
1776,/user/akus_1985,INSIDE,9
1777,/user/claytastic,INSIDE,9
1778,/user/GrumpyReviewer,INSIDE,9
1779,/user/tdebug,INSIDE,2
1783,/user/zembowerboy,INSIDE,9
1784,/user/MikefromAngus,INSIDE,9
1785,/user/keanex,INSIDE,7
1786,/user/curzon_dax,INSIDE,10
1787,/user/shahdan,INSIDE,8
1788,/user/njja02,INSIDE,10
1789,/user/imoviesreview,INSIDE,10
1791,/user/KayVen17,INSIDE,7
1792,/user/monkeyking0815,INSIDE,10
1793,/user/GoodApollo88,INSIDE,10
1795,/user/jmlzhd,INSIDE,10
1797,/user/aditya1101,INSIDE,8
1798,/user/Genjira,INSIDE,8
1801,/user/rodericrinehart,INSIDE,9
1802,/user/drlowdon,INSIDE,8
1803,/user/jackmcready,INSIDE,9
1804,/user/roo7788,INSIDE,8
1805,/user/mrnice,INSIDE,7
1807,/user/Kansler,INSIDE,8
1808,/user/sityoazzdown,INSIDE,8
1811,/user/chr1so,INSIDE,9
1813,/user/Klotz,INSIDE,8
1814,/user/lordsuarez,INSIDE,10
1815,/user/HaloFever,INSIDE,9
1817,/user/thryce3,INSIDE,9
1819,/user/SuperkenGaming,INSIDE,8
1820,/user/Termin8ter,INSIDE,9
1822,/user/Bollywongaloid,INSIDE,7
1823,/user/t0mmyg,INSIDE,8
1824,/user/Eagle16,INSIDE,8
1826,/user/Poonishar,INSIDE,10
1828,/user/xswigertx,INSIDE,10
1829,/user/sjwilkin,INSIDE,8
1831,/user/neolithicman,INSIDE,9
1833,/user/DizzyVizion,INSIDE,10
1835,/user/Alvokun,INSIDE,9
1836,/user/uVimOvil,INSIDE,10
1837,/user/BlakDak666,INSIDE,7
1838,/user/Kamikazeshocki,INSIDE,8
1839,/user/BSchwarz95,INSIDE,9
1840,/user/SS_Talon,INSIDE,5
1841,/user/siphus007,INSIDE,9
1842,/user/Bullish,INSIDE,9
1844,/user/PrimozaPL,INSIDE,9
1846,/user/JJHLH,INSIDE,10
1847,/user/X111XTRME,INSIDE,10
1848,/user/michaelb1928,INSIDE,9
1851,/user/aosan,NieR: Automata - Game of the YoRHa Edition,10
1852,/user/DamyanDG10,NieR: Automata - Game of the YoRHa Edition,10
1859,/user/ty92,NieR: Automata - Game of the YoRHa Edition,7
1862,/user/mayu_euphan,NieR: Automata - Game of the YoRHa Edition,10
1864,/user/RaizenBS7,NieR: Automata - Game of the YoRHa Edition,10
1865,/user/aladrin,NieR: Automata - Game of the YoRHa Edition,9
1868,/user/Lestatman,NieR: Automata - Game of the YoRHa Edition,6
1869,/user/hello_world,NieR: Automata - Game of the YoRHa Edition,8
1873,/user/samstylle,NieR: Automata - Game of the YoRHa Edition,0
1874,/user/dr0nzer,NieR: Automata - Game of the YoRHa Edition,7
1881,/user/TheGoodGoat,NieR: Automata - Game of the YoRHa Edition,10
1882,/user/KayVen17,NieR: Automata - Game of the YoRHa Edition,10
1883,/user/VTL,NieR: Automata - Game of the YoRHa Edition,6
1884,/user/weskergamer,NieR: Automata - Game of the YoRHa Edition,10
1886,/user/Alex_Pilgrim008,NieR: Automata - Game of the YoRHa Edition,9
1887,/user/wangweixun,NieR: Automata - Game of the YoRHa Edition,10
1888,/user/LordOMO,NieR: Automata - Game of the YoRHa Edition,8
1889,/user/SplitMind,NieR: Automata - Game of the YoRHa Edition,8
1891,/user/Piaskoryb,NieR: Automata - Game of the YoRHa Edition,10
1893,/user/ExquisiteDust6,NieR: Automata - Game of the YoRHa Edition,8
1895,/user/Cloudy83,NieR: Automata - Game of the YoRHa Edition,5
1897,/user/DespairZz,NieR: Automata - Game of the YoRHa Edition,8
1899,/user/Tonarestriga,NieR: Automata - Game of the YoRHa Edition,9
1901,/user/Vicente04,NieR: Automata - Game of the YoRHa Edition,9
1902,/user/AhmedJM,NieR: Automata - Game of the YoRHa Edition,9
1903,/user/Rcldidilelou14,NieR: Automata - Game of the YoRHa Edition,10
1905,/user/TommyLoukas,NieR: Automata - Game of the YoRHa Edition,9
1909,/user/Vaeu,NieR: Automata - Game of the YoRHa Edition,10
1911,/user/fcarreira10,NieR: Automata - Game of the YoRHa Edition,10
1919,/user/Heisengerm,NieR: Automata - Game of the YoRHa Edition,8
1921,/user/ChiChibisu,NieR: Automata - Game of the YoRHa Edition,9
1924,/user/djdizzy,NieR: Automata - Game of the YoRHa Edition,9
1925,/user/LunaresArienal,NieR: Automata - Game of the YoRHa Edition,6
1928,/user/TediPik,NieR: Automata - Game of the YoRHa Edition,1
1932,/user/B00tador,NieR: Automata - Game of the YoRHa Edition,9
1933,/user/ps4lover,Resident Evil 2,10
1935,/user/SahilKChandio,Resident Evil 2,10
1939,/user/rockwithedog,Resident Evil 2,10
1948,/user/JTJSGamer,Resident Evil 2,10
1949,/user/MinionX,Resident Evil 2,0
1951,/user/quake2th,Resident Evil 2,4
1956,/user/OnlyOneHere,Resident Evil 2,0
1957,/user/NorwayGamer,Resident Evil 2,1
1959,/user/thryce3,Resident Evil 2,9
1961,/user/SleepNot,Resident Evil 2,9
1967,/user/Albertwesker959,Resident Evil 2,9
1968,/user/doodlerman,Resident Evil 2,9
1972,/user/Br_AgSs,Resident Evil 2,10
1973,/user/nnevill,Resident Evil 2,9
1976,/user/KratosKong,Resident Evil 2,9
1977,/user/mrgreentoad,Resident Evil 2,10
1979,/user/GlebRazMarin,Resident Evil 2,9
1980,/user/Nintendero97,Resident Evil 2,10
1983,/user/M4DISON_V,Resident Evil 2,10
1987,/user/Evenstar1985,Resident Evil 2,10
1998,/user/GCF16,Resident Evil 2,10
2004,/user/Markos-,Resident Evil 2,9
2007,/user/Deanomite,Resident Evil 2,10
2010,/user/Dragonfly44,Resident Evil 2,10
2011,/user/captaint,Resident Evil 2,10
2013,/user/JesterTRT,Resident Evil 2,9
2014,/user/maVSmo,Resident Evil 2,9
2015,/user/Hmody10087,Resident Evil 2,10
2029,/user/IviAless,Resident Evil 2,4
2031,/user/Serpico,Resident Evil 2,10
2032,/user/Amunozrocha,Resident Evil 2,10
2034,/user/squall,flower,8
2035,/user/AntonArnold,flower,8
2036,/user/JoshLuck1995,flower,8
2038,/user/Stefan711,flower,8
2040,/user/lemon1921,flower,9
2050,/user/VGrantN,flower,10
2054,/user/RazerN,flower,10
2055,/user/electriclight41,flower,4
2056,/user/JBryant0619,flower,8
2057,/user/allan_treebeard,flower,9
2060,/user/josesueiro,flower,8
2063,/user/bennibop,flower,10
2065,/user/Lamigol10,flower,0
2066,/user/DOSfan,flower,6
2069,/user/Sheep_198,flower,2
2070,/user/Lbjmvp232,flower,10
2077,/user/Plasmaneedle,flower,1
2079,/user/PissedOffWookie,flower,3
2085,/user/Kaprawiec,flower,1
2086,/user/Makaveli,flower,0
2088,/user/Bastrix,flower,6
2090,/user/TSapper,flower,0
2094,/user/memus,flower,5
2096,/user/PeteStaiv,flower,7
2098,/user/WackoDaSniper,flower,10
2099,/user/User3,flower,0
2100,/user/sergio123456,flower,7
2101,/user/bobbsyw,flower,9
2102,/user/shotmeplenty,flower,10
2103,/user/brockcheese,flower,9
2105,/user/p1menta,flower,9
2106,/user/bulletchan,flower,8
2107,/user/Steeliosis,flower,8
2108,/user/andoarias,flower,8
2109,/user/milero91,flower,9
2111,/user/t0mmyg,flower,5
2112,/user/Nel,flower,6
2114,/user/SuperDuck23,flower,7
2116,/user/CriticsCave,flower,9
2117,/user/NihiRagnarK,flower,7
2118,/user/MasterRiley,flower,10
2119,/user/XxJoseManuelxX,flower,8
2120,/user/vgm,flower,6
2122,/user/likevin96,flower,7
2123,/user/BSchwarz95,flower,5
2124,/user/Rustaman,flower,9
2125,/user/B-Bog,flower,10
2126,/user/ToshLichev,flower,7
2127,/user/GamerDylan,flower,9
2129,/user/Menni,flower,6
2130,/user/powernap66,flower,9
2131,/user/DevilSurvivor,flower,0
2133,/user/Tubey,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,9
2140,/user/BigPapa1,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,10
2143,/user/Rafael021,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,10
2144,/user/UnknownMight,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,8
2146,/user/SplitMind,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,6
2147,/user/Zakis1991,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,0
2151,/user/Cloudy83,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,7
2156,/user/my1metacritic,Dragon Quest XI S: Echoes of an Elusive Age - Definitive Edition,10
2162,/user/Poopypants123,Diablo III: Ultimate Evil Edition,10
2165,/user/Piecefighter,Diablo III: Ultimate Evil Edition,7
2169,/user/ShortReviews,Diablo III: Ultimate Evil Edition,8
2170,/user/BaronMonaco,Diablo III: Ultimate Evil Edition,8
2171,/user/Sheep_198,Diablo III: Ultimate Evil Edition,6
2172,/user/rodericrinehart,Diablo III: Ultimate Evil Edition,9
2174,/user/Killga,Diablo III: Ultimate Evil Edition,9
2175,/user/Rox22,Diablo III: Ultimate Evil Edition,8
2176,/user/Wawacoffee89,Diablo III: Ultimate Evil Edition,10
2177,/user/Munkey,Diablo III: Ultimate Evil Edition,8
2178,/user/phil6ailey,Diablo III: Ultimate Evil Edition,10
2180,/user/lydianfanfare,Diablo III: Ultimate Evil Edition,9
2181,/user/IxianD,Diablo III: Ultimate Evil Edition,9
2182,/user/bveracka,Diablo III: Ultimate Evil Edition,10
2183,/user/Hectik,Diablo III: Ultimate Evil Edition,7
2184,/user/jsoileau14,Diablo III: Ultimate Evil Edition,8
2185,/user/destinyfan1,Diablo III: Ultimate Evil Edition,9
2187,/user/SketchesofPlain,Diablo III: Ultimate Evil Edition,7
2190,/user/Pash2x4b,Diablo III: Ultimate Evil Edition,9
2193,/user/scarecrowman175,Diablo III: Ultimate Evil Edition,9
2194,/user/erndaWORM,Diablo III: Ultimate Evil Edition,8
2195,/user/snip4r,Diablo III: Ultimate Evil Edition,10
2201,/user/DaniVR99,Diablo III: Ultimate Evil Edition,9
2204,/user/xOmegAx,Diablo III: Ultimate Evil Edition,10
2207,/user/flax0174,Diablo III: Ultimate Evil Edition,10
2208,/user/Trunks252,Diablo III: Ultimate Evil Edition,9
2210,/user/TheFrostyPen,Diablo III: Ultimate Evil Edition,9
2213,/user/BigMatchu,Diablo III: Ultimate Evil Edition,10
2214,/user/RSJohn7293,Diablo III: Ultimate Evil Edition,10
2215,/user/grim977,Diablo III: Ultimate Evil Edition,9
2219,/user/Schmukker,Diablo III: Ultimate Evil Edition,10
2220,/user/northernlad,Diablo III: Ultimate Evil Edition,9
2224,/user/NiclName,Diablo III: Ultimate Evil Edition,8
2230,/user/Andye82,Diablo III: Ultimate Evil Edition,4
2231,/user/Iberian_Buffalo,Diablo III: Ultimate Evil Edition,9
2233,/user/brigitte1357,Diablo III: Ultimate Evil Edition,0
2236,/user/the_blueprint,Diablo III: Ultimate Evil Edition,3
2238,/user/Runfocovah,Diablo III: Ultimate Evil Edition,7
2239,/user/okc_rocker,Diablo III: Ultimate Evil Edition,9
2244,/user/Dlindenberg,Diablo III: Ultimate Evil Edition,7
2251,/user/kris2fur,Diablo III: Ultimate Evil Edition,5
2252,/user/robinzvak,Diablo III: Ultimate Evil Edition,9
2253,/user/aspentitan,Diablo III: Ultimate Evil Edition,6
2254,/user/WoshJills,Diablo III: Ultimate Evil Edition,9
2257,/user/MikefromAngus,Diablo III: Ultimate Evil Edition,7
2259,/user/Kanazawa,Diablo III: Ultimate Evil Edition,10
2260,/user/diehard-gamer,Diablo III: Ultimate Evil Edition,7
2261,/user/JustinElliot,Diablo III: Ultimate Evil Edition,9
2263,/user/Captiosus,Overwatch,7
2266,/user/dswadeson,Overwatch,6
2268,/user/willmoy38,Overwatch,3
2270,/user/Surt,Overwatch,6
2274,/user/Colaflare,Overwatch,10
2276,/user/Lawgun,Overwatch,4
2280,/user/Gamecriticpro,Overwatch,4
2281,/user/claytastic,Overwatch,7
2282,/user/MarsCorialanus,Overwatch,1
2283,/user/SuperkenGaming,Overwatch,8
2284,/user/stamito,Overwatch,7
2287,/user/VozAlta,Overwatch,8
2288,/user/CanadianYeti,Overwatch,9
2290,/user/BlitZeR_95,Overwatch,8
2292,/user/MulQuahDiiv,Overwatch,1
2293,/user/ToFewViews,Overwatch,7
2294,/user/Kaprawiec,Overwatch,1
2296,/user/pypes,Overwatch,4
2298,/user/gmilly88,Overwatch,6
2300,/user/Sunykamey,Overwatch,3
2308,/user/GamerJosh0137,Overwatch,5
2309,/user/xenofiend95,Overwatch,5
2311,/user/Prrgangsta,Overwatch,6
2315,/user/Nataraja,Overwatch,8
2316,/user/Northur,Overwatch,9
2317,/user/Alecj,Overwatch,4
2323,/user/dallasnda614,Overwatch,1
2325,/user/luckydutch,Overwatch,9
2328,/user/Jimi360,Overwatch,8
2331,/user/Parag0N,Overwatch,10
2332,/user/EmoOutlaw,Overwatch,9
2341,/user/felasi,Overwatch,3
2343,/user/Dukemang,Overwatch,10
2345,/user/mikepango,Overwatch,10
2346,/user/oDjento,Overwatch,9
2347,/user/tybyrd93,Overwatch,8
2350,/user/Dreizehn,Overwatch,10
2352,/user/Zucheto,Overwatch,9
2355,/user/SiltyDoubloon,Overwatch,0
2360,/user/JPoppaWUSC,Overwatch,10
2361,/user/FriedConsole,Overwatch,8
2363,/user/houjo2000,Shovel Knight,10
2364,/user/Zimbardo,Shovel Knight,5
2366,/user/FogCityRoller,Shovel Knight,10
2368,/user/endtransmission,Shovel Knight,9
2371,/user/CntrlAltDel101,Shovel Knight,9
2372,/user/GreenMachineG,Shovel Knight,8
2377,/user/SuperkenGaming,Shovel Knight,10
2379,/user/mumbles,Shovel Knight,9
2382,/user/pithing_needle,Shovel Knight,8
2384,/user/Markolius,Shovel Knight,9
2387,/user/AF1,Shovel Knight,0
2388,/user/Tornado130,Shovel Knight,0
2389,/user/JRG,Shovel Knight,9
2390,/user/Minge,Shovel Knight,10
2392,/user/TatsMcGee,Shovel Knight,5
2393,/user/Red-Eyes,Shovel Knight,10
2394,/user/MediaFreak,Shovel Knight,8
2395,/user/actionist83,Shovel Knight,10
2396,/user/looom,Shovel Knight,9
2397,/user/Diesel_Fox,Shovel Knight,10
2398,/user/blopho,Shovel Knight,9
2399,/user/Paulo-Lameiras,Shovel Knight,10
2400,/user/t0mmyg,Shovel Knight,8
2401,/user/badgerryan19,Shovel Knight,9
2402,/user/consolfreak1982,Shovel Knight,10
2403,/user/KrisTrajkovski,Shovel Knight,10
2404,/user/Cosmozerk,Shovel Knight,10
2405,/user/jsands7,Shovel Knight,8
2406,/user/SuperKing,Shovel Knight,9
2407,/user/marykaymylove,Shovel Knight,10
2409,/user/FromKanga,Shovel Knight,10
2411,/user/bellonman,Shovel Knight,9
2412,/user/Dragonfly44,Shovel Knight,6
2413,/user/RaFfr0,Shovel Knight,8
2415,/user/captaint,Shovel Knight,9
2416,/user/Ruzaky,Shovel Knight,9
2418,/user/Dr_Unk,Shovel Knight,10
2420,/user/B00tador,Shovel Knight,9
2421,/user/kris2fur,Rayman Legends,10
2423,/user/BatFat09,Rayman Legends,9
2424,/user/cregor,Rayman Legends,10
2425,/user/Makaveli,Rayman Legends,8
2426,/user/JoshLuck1995,Rayman Legends,8
2427,/user/SimonTemplar,Rayman Legends,10
2428,/user/Stafmeister,Rayman Legends,9
2430,/user/Underpants158,Rayman Legends,9
2433,/user/blopho,Rayman Legends,9
2434,/user/Dal_ReviewedDat,Rayman Legends,9
2435,/user/t0mmyg,Rayman Legends,9
2437,/user/acollin1,Rayman Legends,9
2438,/user/HTGamer,Rayman Legends,9
2440,/user/torq314,Rayman Legends,9
2442,/user/fercaveri,Rayman Legends,9
2444,/user/Danillofp,Rayman Legends,10
2445,/user/Patajullo,Rayman Legends,9
2446,/user/Kostas101,Rayman Legends,8
2448,/user/djnicey,Rayman Legends,10
2449,/user/Storm1672,Rayman Legends,8
2451,/user/asfj,Rayman Legends,10
2452,/user/funkamonkey,Rayman Legends,9
2453,/user/ShortReviews,Rayman Legends,9
2459,/user/juancmontoya2,Rayman Legends,10
2460,/user/SirPierreFun,Rayman Legends,5
2461,/user/TheAdjuster,Rayman Legends,0
2462,/user/Spidor,Rayman Legends,2
2463,/user/taroko,Rayman Legends,8
2464,/user/MatadorVoraz,Rayman Legends,6
2465,/user/ivancho_melo,Rayman Legends,7
2466,/user/ablaise82,Rayman Legends,0
2467,/user/ourtimehascome,Rayman Legends,10
2468,/user/Emaytch,Rayman Legends,10
2469,/user/Funkymonk,Rayman Legends,10
2470,/user/drlowdon,Rayman Legends,9
2471,/user/nascent,Rayman Legends,9
2474,/user/Harvo,Rayman Legends,10
2475,/user/endisni,Rayman Legends,10
2476,/user/SpacedSkunk,Rayman Legends,9
2479,/user/Feeder16,Rayman Legends,9
2482,/user/mdelolmo,Rayman Legends,9
2487,/user/catman1132000,Rayman Legends,10
2488,/user/Confo,Rayman Legends,8
2490,/user/Red-Opposom-098,Rayman Legends,9
2492,/user/gueli20,Rayman Legends,8
2493,/user/felasi,Rayman Legends,8
2494,/user/Dionysus777,Rayman Legends,9
2496,/user/HappyPhilXD,Rayman Legends,10
2497,/user/MattJames86,Rayman Legends,10
2499,/user/bper2170,Rayman Legends,9
2501,/user/Siontis,Rayman Legends,10
2502,/user/SuperDuck23,Rayman Legends,8
2503,/user/gdiego135,Rayman Legends,8
2504,/user/Shadow1,Rayman Legends,8
2505,/user/Jonny5784,Rayman Legends,8
2506,/user/KayVen17,Rayman Legends,9
2507,/user/JimmieReview,Rayman Legends,6
2508,/user/SimonD00,Rayman Legends,9
2510,/user/angraholyland,Rayman Legends,9
2511,/user/FromKanga,Rayman Legends,10
2512,/user/DanBenevenuto,Rayman Legends,7
2515,/user/MrFettuccini,Rayman Legends,8
2516,/user/SPLINTERBORN,Rayman Legends,10
2518,/user/AKthaBeast,Rayman Legends,8
2519,/user/knuckle,Rayman Legends,9
2520,/user/BlitZeR_95,Rayman Legends,9
2523,/user/ElleryHQ,Mortal Kombat 11 Ultimate,7
2524,/user/MortalShaw,Mortal Kombat 11 Ultimate,7
2526,/user/Rubisan,Mortal Kombat 11 Ultimate,10
2527,/user/MrShava97,Mortal Kombat 11 Ultimate,1
2533,/user/BallzyDan,Mortal Kombat 11 Ultimate,1
